N,b_rms_0,b_rms_2,b_rms_8
52367.70544204656,0.006675082229242992,0.006688968948858457,0.00689391384290143
53591.632908485146,0.006598419119322502,0.006611833165455256,0.006809873846952971
54844.165761210264,0.0065226364828135435,0.006535593937237905,0.006726961386496898
56125.97255954966,0.006447724207506637,0.006460240605238143,0.006645158162156612
57437.73748826587,0.006373672297330666,0.006385762645193233,0.006564446257341051
58780.16072274912,0.006300470871019119,0.006312149665582916,0.0064848081284714885
60153.958802748326,0.0062281101607915,0.0062393914057027825,0.006406226595477954
61559.865014835144,0.006156580511049961,0.006167477733773432,0.006328684832558356
62998.62978380693,0.006085872377090913,0.006096398645084446,0.006252166359193142
64471.0210732387,0.006015976323831371,0.006026144260172289,0.00617665503140855
65977.82479539547,0.005946883024549978,0.005956704823031439,0.006102135033281853
67519.84523072494,0.005878583259642508,0.005888070699357901,0.006028590868681975
69097.90545715645,0.005811067915391554,0.0058202323748242305,0.005956007353238961
70712.84778942996,0.005744327982750512,0.005753180453385582,0.005884369606536309
72365.5342286965,0.00567835455614137,0.0056869056556157266,0.005813663044519731
74056.84692262442,0.005613138832266402,0.005621398817072613,0.0057438733721166405
75787.6886362593,0.005548672108933494,0.005556650886692639,0.005674986576060461
77558.98323389002,0.0054849457838949236,0.00549265292521298,0.005606988917914032
79371.67617217559,0.005421951353699509,0.005429396103621378,0.0055398669272867
81226.7350047972,0.005359680412557956,0.005366871701632756,0.005473607395239643
83125.14989890633,0.0052981246512211816,0.005305071106191959,0.005408197367874145
85067.93416364171,0.005237275855871566,0.005243985810002161,0.005343624140097777
87056.12479099857,0.0051771259070269495,0.005183607410078291,0.0052798752495634696
89090.78300934142,0.005117666778457133,0.005123927606324841,0.00521693847077652
91172.99484984922,0.005058890536112955,0.005064938200137733,0.005154801809365031
93303.87172620361,0.005000789337067541,0.005006631093029428,0.005093453496508872
95484.55102782304,0.004943355428469783,0.004948998285276998,0.005032881983522917
97716.19672696182,0.0048865811465098425,0.004892031874592557,0.004973075936590084
100000.0,0.00483045891539648,0.004835724054815524,0.00491402423163987
