x_lambda_over_NA,PSF_1,PSF_2,sum
-0.8855,0.003951662456584978,0.15752982710200986,0.16148148955859482
-0.8837499999999999,0.003969243780382132,0.16065111321629386,0.164620356996676
-0.882,0.003985968079420202,0.16380581467068941,0.1677917827501096
-0.88025,0.0040018243136585255,0.1669938505437781,0.17099567485743664
-0.8785,0.004016801784986268,0.1702151332705382,0.17423193505552448
-0.8767499999999999,0.004030890144873708,0.17346956861758714,0.17750045876246087
-0.875,0.004044079401924728,0.17675705565984562,0.18080113506177034
-0.87325,0.004056359929326498,0.18007748675863539,0.1841338466879619
-0.8714999999999999,0.00406772247219229,0.18343074754122068,0.18749847001341297
-0.8697499999999999,0.004078158154793491,0.18681671688180718,0.19089487503660066
-0.868,0.004087658487676811,0.19023526688400877,0.19432292537168558
-0.86625,0.004096215374662755,0.19368626286479215,0.19778247823945488
-0.8644999999999999,0.004103821119721429,0.19716956333991018,0.20127338445963158
-0.86275,0.004110468433721764,0.2006850200108336,0.20479548844455536
-0.861,0.004116150441050306,0.20423247775319228,0.2083486281942426
-0.85925,0.004120860686095753,0.20781177460673314,0.21193263529282888
-0.8574999999999999,0.004124593139595336,0.21142274176680492,0.21554733490640027
-0.85575,0.0041273422048393625,0.2150652035773777,0.21919254578221709
-0.854,0.004129102723730116,0.2187389775256064,0.2228680802493365
-0.85225,0.004129869982691403,0.22244387423794473,0.22657374422063611
-0.8504999999999999,0.004129639718425115,0.22617969747781774,0.23030933719624283
-0.84875,0.004128408123511091,0.22994624414485845,0.23407465226836957
-0.847,0.004126171851846786,0.23374330427572132,0.2378694761275681
-0.84525,0.00412292802392311,0.2375706610464652,0.24169358907038832
-0.8434999999999999,0.004118674231932947,0.24142809077652888,0.24554676500846181
-0.84175,0.0041134085447089505,0.2453153629342907,0.24942877147899964
-0.84,0.004107129512487137,0.24923224014422535,0.25333936965671244
-0.8382499999999999,0.004099836171492924,0.25317847819565714,0.2572783143671501
-0.8365,0.00409152804834635,0.2571538260531179,0.2612453541014642
-0.83475,0.004082205164283162,0.26115802586831194,0.2652402310325951
-0.833,0.00407186803918859,0.2651908129936907,0.26926268103287926
-0.8312499999999999,0.004060517695440679,0.26925191599763887,0.27331243369307956
-0.8295,0.004048155661560052,0.27334105668128056,0.27738921234284064
-0.82775,0.004034783975663132,0.2774579500968972,0.28149273407256037
-0.826,0.0040204051887157985,0.2816023045679696,0.28562270975668536
-0.8242499999999999,0.004005022367584616,0.2857738217108384,0.289778844078423
-0.8225,0.003988639097882781,0.289972196457987,0.29396083555586977
-0.82075,0.003971259486608031,0.2941971170829445,0.29816837656955253
-0.819,0.003952888164569777,0.29844826522681206,0.3024011533913818
-0.8172499999999999,0.003933530288602908,0.3027253159264104,0.3066588462150133
-0.8155,0.003913191543565573,0.3070279376440454,0.31094112918761097
-0.81375,0.0038918781441186307,0.31135579229889687,0.3152476704430155
-0.8119999999999999,0.003869596836284153,0.31570853530002047,0.31957813213630465
-0.81025,0.003846354898780835,0.320085815580966,0.3239321704797468
-0.8085,0.003822160144133889,0.3244872756360098,0.3283094357801437
-0.80675,0.003797020919557416,0.3289125515579936,0.33270957247755106
-0.8049999999999999,0.0037709461076068994,0.3333612730777712,0.33713221918537806
-0.80325,0.0037439451266001603,0.33783306360525533,0.3415770087318555
