x_over_sigma,two_source_signal,single_gaussian_fit,residual
-6.078683834048641,0.0002441248192816847,0.07873578982967634,-0.07849166501039466
-6.058655221745351,0.00026485154288901453,0.07991266013627334,-0.07964780859338433
-6.03862660944206,0.00028722276884786906,0.08110314988541988,-0.08081592711657201
-6.0185979971387695,0.00031135870091470147,0.08230734452038584,-0.08199598581947114
-5.998569384835479,0.0003373874574618849,0.08352532872711808,-0.0831879412696562
-5.978540772532189,0.0003654455224348087,0.08475718640628717,-0.08439174088385236
-5.958512160228898,0.00039567821663299106,0.08600300064511353,-0.08560732242848054
-5.938483547925608,0.0004282401898333056,0.087262853688978,-0.08683461349914469
-5.918454935622318,0.0004632959342557341,0.08853682691282176,-0.08807353097856603
-5.898426323319027,0.0005010203198511884,0.08982500079234196,-0.08932398047249077
-5.878397711015737,0.0005415991518667395,0.09112745487498676,-0.09058585572312002
-5.858369098712446,0.000585229751115963,0.09244426775075773,-0.09185903799964176
-5.838340486409156,0.0006321215573506552,0.09377551702282304,-0.09314339546547239
-5.8183118741058655,0.0006824967560949818,0.09512127927795035,-0.09443878252185536
-5.798283261802575,0.0007365909292637293,0.09648163005676168,-0.09574503912749795
-5.778254649499285,0.0007946537298428492,0.09785664382382031,-0.09706199009397747
-5.758226037195994,0.0008569495808624607,0.09924639393755366,-0.0983894443566912
-5.738197424892704,0.0009237583988398959,0.1006509526200198,-0.0997271942211799
-5.718168812589413,0.0009953763418131228,0.10207039092652397,-0.10107501458471084
-5.698140200286123,0.0010721165820225585,0.10350477871509169,-0.10243266213306913
-5.6781115879828326,0.0011543101032320555,0.10495418461580679,-0.10379987451257473
-5.658082975679542,0.0012423065226072,0.10641867600001884,-0.10517636947741163
-5.638054363376252,0.0013364749369913552,0.10789831894943071,-0.10656184401243936
-5.618025751072961,0.001437204793336383,0.10939317822507097,-0.10795597343173459
-5.597997138769671,0.0015449067829561025,0.1109033172361597,-0.1093584104532036
-5.57796852646638,0.0016600137591760078,0.11242879800887584,-0.11076878424969984
-5.55793991416309,0.0017829816778523215,0.11396968115503317,-0.11218669947718085
-5.5379113018598,0.0019142905601273975,0.11552602584067365,-0.11361173528054624
-5.51788268955651,0.002054445476676364,0.11709788975458547,-0.11504344427790911
-5.497854077253219,0.0022039775525822293,0.11868532907675507,-0.11648135152417284
-5.4778254649499285,0.002363444991852675,0.12028839844676041,-0.11792495345490774
-5.457796852646638,0.0025334341204624874,0.12190715093211535,-0.11937371681165286
-5.437768240343347,0.002714560446670022,0.12354163799657245,-0.12082707754990242
-5.417739628040057,0.0029074697372151992,0.1251919094683943,-0.12228443973117911
-5.397711015736767,0.0031128391078599433,0.12685801350860157,-0.12374517440074162
-5.377682403433477,0.003331378126579763,0.12853999657920653,-0.12520861845262676
-5.357653791130186,0.0035638299275583007,0.13023790341144267,-0.12667407348388438
-5.337625178826896,0.0038109723339738435,0.13195177697399776,-0.12814080464002392
-5.317596566523605,0.004073618987400163,0.13368165844126204,-0.12960803945386187
-5.297567954220314,0.00435262048147217,0.13542758716159872,-0.13107496668012655
-5.2775393419170245,0.004648865497291174,0.13718960062564878,-0.1325407351283576
-5.257510729613734,0.004963281937865075,0.13896773443467814,-0.13400445249681306
-5.237482117310444,0.005296838058695455,0.14076202226897802,-0.13546518421028256
-5.217453505007153,0.005650543591438287,0.14257249585632828,-0.13692195226488998
-5.197424892703863,0.00602545085737567,0.14439918494053375,-0.1383737340831581
-5.177396280400572,0.0064226558672466055,0.14624211725004418,-0.13981946138279758
-5.157367668097281,0.006843299403792392,0.14810131846666766,-0.14125801906287527
-5.1373390557939915,0.007288568083180341,0.14997681219438844,-0.1426882441112081
-5.117310443490701,0.0077596953912768595,0.15186861992829945,-0.1441089245370226
-5.097281831187411,0.008257962690548907,0.1537767610236598,-0.1455187983331109
-5.07725321888412,0.008784700193183333,0.15570125266508922,-0.14691655247190588
-5.05722460658083,0.009341287895824092,0.15764210983590835,-0.14830082194008426
-5.037195994277539,0.009929156471143738,0.15959934528763767,-0.14967018881649394
-5.017167381974248,0.010549788111283272,0.16157296950966513,-0.15102318139838186
-4.997138769670959,0.011204717318018873,0.16356299069909327,-0.1523582733810744
-4.977110157367668,0.011895531634343395,0.16556941473077816,-0.15367388309643476
-4.957081545064378,0.012623872311986748,0.1675922451275694,-0.15496837281558265
-4.9370529327610875,0.013391434909244345,0.16963148303076522,-0.15624004812152087
-4.917024320457797,0.01419996981333477,0.17168712717079102,-0.15748715735745625
-4.896995708154506,0.015051282681372782,0.17375917383811496,-0.15870789115674216
-4.8769670958512155,0.015947234793916836,0.17584761685441164,-0.1599003820604948
-4.856938483547926,0.016889743314938015,0.1779524475439842,-0.1610627042290462
-4.836909871244635,0.017880781451957477,0.18007365470545833,-0.16219287325350085
-4.816881258941345,0.018922378510013774,0.18221122458375777,-0.163288846073744
-4.7968526466380546,0.02001661983305401,0.18436514084237499,-0.16434852100932099
-4.776824034334764,0.02116564662628841,0.18653538453594665,-0.16536973790965823
-4.756795422031473,0.02237165565301638,0.18872193408314789,-0.1663502784301315
-4.7367668097281825,0.023636898799416276,0.190924765239915,-0.16728786644049873
-4.716738197424893,0.024963682500797845,0.1931438510730095,-0.16818016857221166
-4.696709585121602,0.02635436702284515,0.1953791619339362,-0.16902479491109104
-4.676680972818312,0.02781136559142704,0.19763066543322386,-0.1698192998417968
-4.656652360515022,0.029337143364630204,0.19989832641508523,-0.17056118305045503
-4.636623748211731,0.030934216240766615,0.20218210693246289,-0.17124789069169627
-4.61659513590844,0.03260514949623719,0.2044819662224777,-0.1718768167262405
-4.59656652360515,0.03435255624728421,0.206797860682288,-0.17244530443500378
-4.57653791130186,0.03617909572984835,0.2091297438453733,-0.17295064811552496
-4.55650929899857,0.03808747139195658,0.21147756635825427,-0.17339009496629768
